"id_pos","x","y","distancia","correct_x","correct_y","ap1","ap2","ap3","tempo"
"23","15","0","37.4987","31","2","-53","-73","-75","2631"
"23","15","3","37.2931","31","2","-53","-73","-75","2631"
"23","18","0","37.0099","31","2","-53","-73","-75","2631"
"23","18","3","37.0099","31","2","-53","-73","-75","2631"
"23","21","0","37.7667","31","2","-53","-73","-75","2631"
"23","21","3","23.7487","31","2","-53","-73","-75","2631"
"23","24","0","23.4947","31","2","-53","-73","-75","2631"
"23","24","3","25.1489","31","2","-53","-73","-75","2631"
"23","27","0","23.7328","31","2","-53","-73","-75","2631"
"23","27","3","24.9788","31","2","-53","-73","-75","2631"
"23","30","0","31.3531","31","2","-53","-73","-75","2631"
"23","30","3","24.708","31","2","-53","-73","-75","2631"
"23","33","0","24.6181","31","2","-53","-73","-75","2631"
"23","33","3","24.0414","31","2","-53","-73","-75","2631"
"23","36","0","24.7386","31","2","-53","-73","-75","2631"
"23","36","3","23.4559","31","2","-53","-73","-75","2631"
"24","0","0","33.9372","31","2","-53","-73","-75","2632"
"24","0","3","35.1283","31","2","-53","-73","-75","2632"
"24","3","0","34.4563","31","2","-53","-73","-75","2632"
"24","3","3","33.2035","31","2","-53","-73","-75","2632"
"24","6","0","32.45","31","2","-53","-73","-75","2632"
"24","6","3","33.9124","31","2","-53","-73","-75","2632"
"24","9","0","33.9435","31","2","-53","-73","-75","2632"
"24","9","3","32.1543","31","2","-53","-73","-75","2632"
"24","12","0","37.7013","31","2","-53","-73","-75","2632"
"24","12","3","37.0354","31","2","-53","-73","-75","2632"
"24","15","0","37.4987","31","2","-53","-73","-75","2632"
"24","15","3","37.2931","31","2","-53","-73","-75","2632"
"24","18","0","37.0099","31","2","-53","-73","-75","2632"
"24","18","3","37.0099","31","2","-53","-73","-75","2632"
"24","21","0","37.7667","31","2","-53","-73","-75","2632"
"24","21","3","23.7487","31","2","-53","-73","-75","2632"
"24","24","0","23.4947","31","2","-53","-73","-75","2632"
"24","24","3","25.1489","31","2","-53","-73","-75","2632"
"24","27","0","23.7328","31","2","-53","-73","-75","2632"
"24","27","3","24.9788","31","2","-53","-73","-75","2632"
"24","30","0","31.3531","31","2","-53","-73","-75","2632"
"24","30","3","24.708","31","2","-53","-73","-75","2632"
"24","33","0","24.6181","31","2","-53","-73","-75","2632"
"24","33","3","24.0414","31","2","-53","-73","-75","2632"
"24","36","0","24.7386","31","2","-53","-73","-75","2632"
"24","36","3","23.4559","31","2","-53","-73","-75","2632"
"25","0","0","33.9372","31","2","-53","-73","-75","2634"
"25","0","3","35.1283","31","2","-53","-73","-75","2634"
"25","3","0","34.4563","31","2","-53","-73","-75","2634"
"25","3","3","33.2035","31","2","-53","-73","-75","2634"
